$GPGGA,013900.16,3215.99660000,N,11357.98174872,E,1,35,0.5,97.751,M,-17.408,M,,*73
$GPGGA,013900.18,3215.99660013,N,11357.98174860,E,1,35,0.5,97.751,M,-17.408,M,,*7C
$GPGGA,013900.20,3215.99660043,N,11357.98174872,E,1,35,0.5,97.754,M,-17.408,M,,*74
$GPGGA,013900.22,3215.99660042,N,11357.98174873,E,1,35,0.5,97.754,M,-17.408,M,,*76
$GPGGA,013900.24,3215.99660064,N,11357.98174878,E,1,35,0.5,97.756,M,-17.408,M,,*7D
$GPGGA,013900.26,3215.99660063,N,11357.98174883,E,1,35,0.5,97.756,M,-17.408,M,,*7C
$GPGGA,013900.28,3215.99660071,N,11357.98174887,E,1,35,0.5,97.756,M,-17.408,M,,*75
$GPGGA,013900.30,3215.99660089,N,11357.98174872,E,1,35,0.5,97.755,M,-17.408,M,,*72
$GPGGA,013900.32,3215.99660094,N,11357.98174835,E,1,35,0.5,97.756,M,-17.408,M,,*7C
$GPGGA,013900.34,3215.99660111,N,11357.98174811,E,1,35,0.5,97.757,M,-17.408,M,,*71
$GPGGA,013900.36,3215.99660103,N,11357.98174801,E,1,35,0.5,97.758,M,-17.408,M,,*7E
$GPGGA,013900.38,3215.99660089,N,11357.98174785,E,1,35,0.5,97.759,M,-17.408,M,,*71
$GPGGA,013900.40,3215.99660098,N,11357.98174789,E,1,35,0.5,97.759,M,-17.408,M,,*72
$GPGGA,013900.42,3215.99660067,N,11357.98174798,E,1,35,0.5,97.759,M,-17.408,M,,*70
$GPGGA,013900.44,3215.99660063,N,11357.98174857,E,1,35,0.5,97.757,M,-17.408,M,,*70
$GPGGA,013900.46,3215.99660049,N,11357.98174853,E,1,35,0.5,97.757,M,-17.408,M,,*7E
$GPGGA,013900.48,3215.99660034,N,11357.98174854,E,1,35,0.5,97.758,M,-17.408,M,,*72
$GPGGA,013900.50,3215.99660056,N,11357.98174904,E,1,35,0.5,97.757,M,-17.408,M,,*74
$GPGGA,013900.52,3215.99660078,N,11357.98174910,E,1,35,0.5,97.757,M,-17.408,M,,*7F
$GPGGA,013900.54,3215.99660076,N,11357.98174916,E,1,35,0.5,97.756,M,-17.408,M,,*70
$GPGGA,013900.56,3215.99660095,N,11357.98174941,E,1,35,0.5,97.755,M,-17.408,M,,*7E
$GPGGA,013900.58,3215.99660119,N,11357.98174960,E,1,35,0.5,97.754,M,-17.408,M,,*77
$GPGGA,013900.60,3215.99660088,N,11357.98174934,E,1,35,0.5,97.754,M,-17.408,M,,*74
$GPGGA,013900.62,3215.99660099,N,11357.98174923,E,1,35,0.5,97.755,M,-17.408,M,,*71
$GPGGA,013900.64,3215.99660080,N,11357.98174867,E,1,35,0.5,97.756,M,-17.408,M,,*7D
$GPGGA,013900.66,3215.99660058,N,11357.98174848,E,1,35,0.5,97.756,M,-17.408,M,,*77
$GPGGA,013900.68,3215.99660056,N,11357.98174875,E,1,35,0.5,97.756,M,-17.408,M,,*79
$GPGGA,013900.70,3215.99660031,N,11357.98174890,E,1,35,0.5,97.755,M,-17.408,M,,*79
$GPGGA,013900.72,3215.99660023,N,11357.98174868,E,1,35,0.5,97.754,M,-17.408,M,,*7E
$GPGGA,013900.74,3215.99660028,N,11357.98174851,E,1,35,0.5,97.754,M,-17.408,M,,*79
$GPGGA,013900.76,3215.99660050,N,11357.98174876,E,1,35,0.5,97.755,M,-17.408,M,,*70
$GPGGA,013900.78,3215.99660051,N,11357.98174934,E,1,35,0.5,97.756,M,-17.408,M,,*7B
$GPGGA,013900.80,3215.99660047,N,11357.98174964,E,1,35,0.5,97.757,M,-17.408,M,,*7F
$GPGGA,013900.82,3215.99660098,N,11357.98175052,E,1,35,0.5,97.757,M,-17.408,M,,*72
$GPGGA,013900.84,3215.99660200,N,11357.98175177,E,1,35,0.5,97.757,M,-17.408,M,,*71
$GPGGA,013900.86,3215.99660380,N,11357.98175287,E,1,35,0.5,97.757,M,-17.408,M,,*76
$GPGGA,013900.88,3215.99660608,N,11357.98175402,E,1,35,0.5,97.758,M,-17.408,M,,*79
$GPGGA,013900.90,3215.99660818,N,11357.98175468,E,1,35,0.5,97.759,M,-17.408,M,,*72
$GPGGA,013900.92,3215.99661101,N,11357.98175549,E,1,35,0.5,97.759,M,-17.408,M,,*72
$GPGGA,013900.94,3215.99661405,N,11357.98175619,E,1,35,0.5,97.759,M,-17.408,M,,*73
$GPGGA,013900.96,3215.99661706,N,11357.98175741,E,1,35,0.5,97.758,M,-17.408,M,,*7C
$GPGGA,013900.98,3215.99661977,N,11357.98175878,E,1,35,0.5,97.757,M,-17.408,M,,*70
$GPGGA,013901.00,3215.99662217,N,11357.98176006,E,1,35,0.5,97.759,M,-17.408,M,,*72
$GPGGA,013901.02,3215.99662480,N,11357.98176111,E,1,35,0.5,97.759,M,-17.408,M,,*7F
$GPGGA,013901.04,3215.99662735,N,11357.98176226,E,1,35,0.5,97.758,M,-17.408,M,,*72
$GPGGA,013901.06,3215.99662989,N,11357.98176349,E,1,35,0.5,97.759,M,-17.408,M,,*70
$GPGGA,013901.08,3215.99663222,N,11357.98176458,E,1,35,0.5,97.758,M,-17.408,M,,*73
$GPGGA,013901.10,3215.99663447,N,11357.98176558,E,1,35,0.5,97.759,M,-17.408,M,,*7F
$GPGGA,013901.12,3215.99663692,N,11357.98176649,E,1,35,0.5,97.757,M,-17.408,M,,*7A
$GPGGA,013901.14,3215.99663918,N,11357.98176754,E,1,35,0.5,97.756,M,-17.408,M,,*7D
$GPGGA,013901.16,3215.99664112,N,11357.98176772,E,1,35,0.5,97.756,M,-17.408,M,,*7E
$GPGGA,013901.18,3215.99664262,N,11357.98176762,E,1,35,0.5,97.757,M,-17.408,M,,*74
$GPGGA,013901.20,3215.99664596,N,11357.98176828,E,1,35,0.5,97.757,M,-17.408,M,,*72
$GPGGA,013901.22,3215.99664715,N,11357.98176860,E,1,35,0.5,97.756,M,-17.408,M,,*74
$GPGGA,013901.24,3215.99664789,N,11357.98176850,E,1,35,0.5,97.758,M,-17.408,M,,*7A
$GPGGA,013901.26,3215.99664852,N,11357.98176824,E,1,35,0.5,97.759,M,-17.408,M,,*73
$GPGGA,013901.28,3215.99664909,N,11357.98176794,E,1,35,0.5,97.761,M,-17.408,M,,*7D
$GPGGA,013901.30,3215.99664973,N,11357.98176829,E,1,35,0.5,97.759,M,-17.408,M,,*7B
$GPGGA,013901.32,3215.99665037,N,11357.98176856,E,1,35,0.5,97.759,M,-17.408,M,,*79
$GPGGA,013901.34,3215.99665096,N,11357.98176883,E,1,35,0.5,97.763,M,-17.408,M,,*75
$GPGGA,013901.36,3215.99665226,N,11357.98177011,E,1,35,0.5,97.763,M,-17.408,M,,*7C
$GPGGA,013901.38,3215.99665313,N,11357.98177035,E,1,35,0.5,97.768,M,-17.408,M,,*78
$GPGGA,013901.40,3215.99665404,N,11357.98177101,E,1,35,0.5,97.769,M,-17.408,M,,*71
$GPGGA,013901.42,3215.99665535,N,11357.98177232,E,1,35,0.5,97.768,M,-17.408,M,,*72
$GPGGA,013901.44,3215.99665691,N,11357.98177342,E,1,35,0.5,97.768,M,-17.408,M,,*7F
$GPGGA,013901.46,3215.99665875,N,11357.98177472,E,1,35,0.5,97.768,M,-17.408,M,,*7D
$GPGGA,013901.48,3215.99666073,N,11357.98177531,E,1,35,0.5,97.769,M,-17.408,M,,*79
$GPGGA,013901.50,3215.99666294,N,11357.98177601,E,1,35,0.5,97.768,M,-17.408,M,,*7A
$GPGGA,013901.52,3215.99666553,N,11357.98177685,E,1,35,0.5,97.767,M,-17.408,M,,*77
$GPGGA,013901.54,3215.99666831,N,11357.98177771,E,1,35,0.5,97.766,M,-17.408,M,,*73
$GPGGA,013901.56,3215.99667111,N,11357.98177847,E,1,35,0.5,97.765,M,-17.408,M,,*72
$GPGGA,013901.58,3215.99667370,N,11357.98177887,E,1,35,0.5,97.766,M,-17.408,M,,*76
$GPGGA,013901.60,3215.99667476,N,11357.98177959,E,1,35,0.5,97.767,M,-17.408,M,,*7F
$GPGGA,013901.62,3215.99667687,N,11357.98178061,E,1,35,0.5,97.766,M,-17.408,M,,*7D
$GPGGA,013901.64,3215.99667896,N,11357.98178148,E,1,35,0.5,97.768,M,-17.408,M,,*71
$GPGGA,013901.66,3215.99668118,N,11357.98178273,E,1,35,0.5,97.768,M,-17.408,M,,*78
$GPGGA,013901.68,3215.99668342,N,11357.98178357,E,1,35,0.5,97.769,M,-17.408,M,,*7D
$GPGGA,013901.70,3215.99668568,N,11357.98178469,E,1,35,0.5,97.769,M,-17.408,M,,*70
$GPGGA,013901.72,3215.99668765,N,11357.98178607,E,1,35,0.5,97.770,M,-17.408,M,,*7F
$GPGGA,013901.74,3215.99668932,N,11357.98178763,E,1,35,0.5,97.770,M,-17.408,M,,*76
$GPGGA,013901.76,3215.99669088,N,11357.98178873,E,1,35,0.5,97.770,M,-17.408,M,,*73
$GPGGA,013901.78,3215.99669219,N,11357.98178954,E,1,35,0.5,97.771,M,-17.408,M,,*72
$GPGGA,013901.80,3215.99669482,N,11357.98179103,E,1,35,0.5,97.773,M,-17.408,M,,*78
$GPGGA,013901.82,3215.99669640,N,11357.98179207,E,1,35,0.5,97.773,M,-17.408,M,,*71
$GPGGA,013901.84,3215.99669831,N,11357.98179309,E,1,35,0.5,97.774,M,-17.408,M,,*77
$GPGGA,013901.86,3215.99670011,N,11357.98179374,E,1,35,0.5,97.774,M,-17.408,M,,*7D
$GPGGA,013901.88,3215.99670208,N,11357.98179442,E,1,35,0.5,97.774,M,-17.408,M,,*7B
$GPGGA,013901.90,3215.99670359,N,11357.98179497,E,1,35,0.5,97.776,M,-17.408,M,,*7D
$GPGGA,013901.92,3215.99670544,N,11357.98179568,E,1,35,0.5,97.776,M,-17.408,M,,*74
$GPGGA,013901.94,3215.99670699,N,11357.98179629,E,1,35,0.5,97.775,M,-17.408,M,,*74
$GPGGA,013901.96,3215.99670889,N,11357.98179722,E,1,35,0.5,97.773,M,-17.408,M,,*75
$GPGGA,013901.98,3215.99671074,N,11357.98179828,E,1,35,0.5,97.773,M,-17.408,M,,*75
$GPGGA,013902.00,3215.99671280,N,11357.98179965,E,1,35,0.5,97.775,M,-17.408,M,,*70
$GPGGA,013902.02,3215.99671471,N,11357.98180086,E,1,35,0.5,97.775,M,-17.408,M,,*78
$GPGGA,013902.04,3215.99671688,N,11357.98180210,E,1,35,0.5,97.774,M,-17.408,M,,*76
$GPGGA,013902.06,3215.99671900,N,11357.98180304,E,1,35,0.5,97.773,M,-17.408,M,,*78
$GPGGA,013902.08,3215.99672101,N,11357.98180407,E,1,35,0.5,97.773,M,-17.408,M,,*78
$GPGGA,013902.10,3215.99672302,N,11357.98180520,E,1,35,0.5,97.773,M,-17.408,M,,*74
$GPGGA,013902.12,3215.99672521,N,11357.98180626,E,1,35,0.5,97.774,M,-17.408,M,,*73
$GPGGA,013902.14,3215.99672741,N,11357.98180760,E,1,35,0.5,97.775,M,-17.408,M,,*73
$GPGGA,013902.16,3215.99672954,N,11357.98180903,E,1,35,0.5,97.775,M,-17.408,M,,*70
$GPGGA,013902.18,3215.99673209,N,11357.98181067,E,1,35,0.5,97.776,M,-17.408,M,,*75
$GPGGA,013902.20,3215.99673408,N,11357.98181185,E,1,35,0.5,97.777,M,-17.408,M,,*75
$GPGGA,013902.22,3215.99673624,N,11357.98181317,E,1,35,0.5,97.777,M,-17.408,M,,*72
$GPGGA,013902.24,3215.99673842,N,11357.98181469,E,1,35,0.5,97.775,M,-17.408,M,,*76
$GPGGA,013902.26,3215.99674053,N,11357.98181615,E,1,35,0.5,97.774,M,-17.408,M,,*73
$GPGGA,013902.28,3215.99674282,N,11357.98181768,E,1,35,0.5,97.773,M,-17.408,M,,*7F
$GPGGA,013902.30,3215.99674514,N,11357.98181930,E,1,35,0.5,97.774,M,-17.408,M,,*7A
$GPGGA,013902.32,3215.99674733,N,11357.98182082,E,1,35,0.5,97.776,M,-17.408,M,,*7E
$GPGGA,013902.34,3215.99674960,N,11357.98182216,E,1,35,0.5,97.777,M,-17.408,M,,*7E
$GPGGA,013902.36,3215.99675191,N,11357.98182344,E,1,35,0.5,97.777,M,-17.408,M,,*7D
$GPGGA,013902.38,3215.99675441,N,11357.98182465,E,1,35,0.5,97.778,M,-17.408,M,,*70
$GPGGA,013902.40,3215.99675686,N,11357.98182645,E,1,35,0.5,97.779,M,-17.408,M,,*77
$GPGGA,013902.42,3215.99675892,N,11357.98182775,E,1,35,0.5,97.779,M,-17.408,M,,*7C
$GPGGA,013902.44,3215.99676120,N,11357.98182917,E,1,35,0.5,97.779,M,-17.408,M,,*73
$GPGGA,013902.46,3215.99676354,N,11357.98183072,E,1,35,0.5,97.778,M,-17.408,M,,*7A
$GPGGA,013902.48,3215.99676576,N,11357.98183240,E,1,35,0.5,97.777,M,-17.408,M,,*7E
$GPGGA,013902.50,3215.99676776,N,11357.98183384,E,1,35,0.5,97.776,M,-17.408,M,,*7D
$GPGGA,013902.52,3215.99676991,N,11357.98183482,E,1,35,0.5,97.777,M,-17.408,M,,*78
$GPGGA,013902.54,3215.99677208,N,11357.98183579,E,1,35,0.5,97.777,M,-17.408,M,,*71
$GPGGA,013902.56,3215.99677418,N,11357.98183663,E,1,35,0.5,97.778,M,-17.408,M,,*73
$GPGGA,013902.58,3215.99677624,N,11357.98183757,E,1,35,0.5,97.778,M,-17.408,M,,*76
$GPGGA,013902.60,3215.99677867,N,11357.98183892,E,1,35,0.5,97.780,M,-17.408,M,,*75
$GPGGA,013902.62,3215.99678101,N,11357.98184035,E,1,35,0.5,97.779,M,-17.408,M,,*75
$GPGGA,013902.64,3215.99678380,N,11357.98184191,E,1,35,0.5,97.778,M,-17.408,M,,*76
$GPGGA,013902.66,3215.99678659,N,11357.98184365,E,1,35,0.5,97.778,M,-17.408,M,,*7C
$GPGGA,013902.68,3215.99678978,N,11357.98184545,E,1,35,0.5,97.778,M,-17.408,M,,*7A
$GPGGA,013902.70,3215.99679310,N,11357.98184746,E,1,35,0.5,97.779,M,-17.408,M,,*76
$GPGGA,013902.72,3215.99679666,N,11357.98184949,E,1,35,0.5,97.780,M,-17.408,M,,*77
$GPGGA,013902.74,3215.99680084,N,11357.98185214,E,1,35,0.5,97.781,M,-17.408,M,,*7E
$GPGGA,013902.76,3215.99680542,N,11357.98185510,E,1,35,0.5,97.782,M,-17.408,M,,*73
$GPGGA,013902.78,3215.99681046,N,11357.98185784,E,1,35,0.5,97.782,M,-17.408,M,,*72
$GPGGA,013902.80,3215.99681459,N,11357.98186031,E,1,35,0.5,97.784,M,-17.408,M,,*73
$GPGGA,013902.82,3215.99681972,N,11357.98186313,E,1,35,0.5,97.783,M,-17.408,M,,*71
$GPGGA,013902.84,3215.99682544,N,11357.98186543,E,1,35,0.5,97.783,M,-17.408,M,,*7E
$GPGGA,013902.86,3215.99683146,N,11357.98186787,E,1,35,0.5,97.783,M,-17.408,M,,*71
$GPGGA,013902.88,3215.99683770,N,11357.98187008,E,1,35,0.5,97.782,M,-17.408,M,,*7C
$GPGGA,013902.90,3215.99684412,N,11357.98187214,E,1,35,0.5,97.782,M,-17.408,M,,*7A
$GPGGA,013902.92,3215.99685037,N,11357.98187443,E,1,35,0.5,97.782,M,-17.408,M,,*7E
$GPGGA,013902.94,3215.99685636,N,11357.98187644,E,1,35,0.5,97.781,M,-17.408,M,,*79
$GPGGA,013902.96,3215.99686237,N,11357.98187859,E,1,35,0.5,97.781,M,-17.408,M,,*7F
$GPGGA,013902.98,3215.99686832,N,11357.98188046,E,1,35,0.5,97.781,M,-17.408,M,,*77
$GPGGA,013903.00,3215.99687552,N,11357.98188335,E,1,35,0.5,97.783,M,-17.408,M,,*78
$GPGGA,013903.02,3215.99688145,N,11357.98188604,E,1,35,0.5,97.783,M,-17.408,M,,*70
$GPGGA,013903.04,3215.99688740,N,11357.98188873,E,1,35,0.5,97.783,M,-17.408,M,,*7B
$GPGGA,013903.06,3215.99689298,N,11357.98189169,E,1,35,0.5,97.783,M,-17.408,M,,*7B
$GPGGA,013903.08,3215.99689888,N,11357.98189418,E,1,35,0.5,97.783,M,-17.408,M,,*7D
$GPGGA,013903.10,3215.99690435,N,11357.98189706,E,1,35,0.5,97.782,M,-17.408,M,,*7B
$GPGGA,013903.12,3215.99690954,N,11357.98189965,E,1,35,0.5,97.781,M,-17.408,M,,*7B
$GPGGA,013903.14,3215.99691451,N,11357.98190228,E,1,35,0.5,97.780,M,-17.408,M,,*7F
$GPGGA,013903.16,3215.99691884,N,11357.98190459,E,1,35,0.5,97.780,M,-17.408,M,,*79
$GPGGA,013903.18,3215.99692366,N,11357.98190708,E,1,35,0.5,97.780,M,-17.408,M,,*74
$GPGGA,013903.20,3r15.99692999,N,11357.98190948,E,1,35,0.5,97.781,M,-17.408,M,,*7E
$GPGGA,013903.22,3215.99693551,N,11357.98191251,E,1,35,0.5,97.777,M,-17.408,M,,*7E
$GPGGA,013903.24,3215.99693967,N,11357.98191487,E,1,35,0.5,97.778,M,-17.408,M,,*73
$GPGGA,013903.26,3215.99694380,N,11357.98191680,E,1,35,0.5,97.780,M,-17.408,M,,*77
$GPGGA,013903.28,3215.99694800,N,11357.98191923,E,1,35,0.5,97.783,M,-17.408,M,,*7F
$GPGGA,013903.30,3215.99695247,N,11357.98192175,E,1,35,0.5,97.785,M,-17.408,M,,*70
$GPGGA,013903.32,3215.99695680,N,11357.98192460,E,1,35,0.5,97.786,M,-17.408,M,,*7F
$GPGGA,013903.34,3215.99696047,N,11357.98192759,E,1,35,0.5,97.785,M,-17.408,M,,*7D
$GPGGA,013903.36,3215.99696382,N,11357.98193042,E,1,35,0.5,97.784,M,-17.408,M,,*78
$GPGGA,013903.38,3215.99696707,N,11357.98193299,E,1,35,0.5,97.783,M,-17.408,M,,*7C
$GPGGA,013903.40,3215.99697014,N,11357.98193438,E,1,35,0.5,97.782,M,-17.408,M,,*7B
$GPGGA,013903.42,3215.99697300,N,11357.98193618,E,1,35,0.5,97.782,M,-17.408,M,,*7F
$GPGGA,013903.44,3215.99697584,N,11357.98193767,E,1,35,0.5,97.782,M,-17.408,M,,*7A
$GPGGA,013903.46,3215.99697892,N,11357.98193891,E,1,35,0.5,97.781,M,-17.408,M,,*77
$GPGGA,013903.48,3215.99698185,N,11357.98194002,E,1,35,0.5,97.781,M,-17.408,M,,*7C
$GPGGA,013903.50,3215.99698493,N,11357.98194102,E,1,35,0.5,97.780,M,-17.408,M,,*77
$GPGGA,013903.52,3215.99698835,N,11357.98194201,E,1,35,0.5,97.779,M,-17.408,M,,*73
$GPGGA,013903.54,3215.99699188,N,11357.98194287,E,1,35,0.5,97.777,M,-17.408,M,,*7B
$GPGGA,013903.56,3215.99699533,N,11357.98194337,E,1,35,0.5,97.777,M,-17.408,M,,*77
$GPGGA,013903.58,3215.99699818,N,11357.98194394,E,1,35,0.5,97.777,M,-17.408,M,,*74
$GPGGA,013903.60,3215.99699964,N,11357.98194441,E,1,35,0.5,97.778,M,-17.408,M,,*75
$GPGGA,013903.62,3215.99700279,N,11357.98194531,E,1,35,0.5,97.776,M,-17.408,M,,*79
$GPGGA,013903.64,3215.99700625,N,11357.98194638,E,1,35,0.5,97.778,M,-17.408,M,,*76
$GPGGA,013903.66,3215.99700964,N,11357.98194759,E,1,35,0.5,97.780,M,-17.408,M,,*7F
$GPGGA,013903.68,3215.99701368,N,11357.98194963,E,1,35,0.5,97.781,M,-17.408,M,,*70
$GPGGA,013903.70,3215.99701664,N,11357.98195167,E,1,35,0.5,97.782,M,-17.408,M,,*7E
$GPGGA,013903.72,3215.99701970,N,11357.98195399,E,1,35,0.5,97.780,M,-17.408,M,,*77
$GPGGA,013903.74,3215.99702323,N,11357.98195538,E,1,35,0.5,97.780,M,-17.408,M,,*73
$GPGGA,013903.76,3215.99702626,N,11357.98195792,E,1,35,0.5,97.778,M,-17.408,M,,*74
$GPGGA,013903.78,3215.99702913,N,11357.98195975,E,1,35,0.5,97.778,M,-17.408,M,,*74
$GPGGA,013903.80,3215.99703093,N,11357.98196070,E,1,35,0.5,97.778,M,-17.408,M,,*7C
$GPGGA,013903.82,3215.99703372,N,11357.98196237,E,1,35,0.5,97.779,M,-17.408,M,,*72
$GPGGA,013903.84,3215.99703735,N,11357.98196419,E,1,35,0.5,97.779,M,-17.408,M,,*79
$GPGGA,013903.86,3215.99704147,N,11357.98196578,E,1,35,0.5,97.781,M,-17.408,M,,*7E
$GPGGAl013903.88,3215.99704555,N,11357.98196812,E,1,35,0.5,97.786,M,-17.408,M,,*71
$GPGGA,013903.90,3215.99705068,N,11357.98197029,E,1,35,0.5,97.786,M,-17.408,M,,*73
$GPGGA,013903.92,3215.99705613,N,11357.98197230,E,1,35,0.5,97.786,M,-17.408,M,,*71
$GPEGA,013903.94,3215.99706169,N,11357.98197410,E,1,35,0.5,97.787,M,-17.408,M,,*7B
$GPGGA,013903.96,3215.99706714,N,11357.98197564,E,1,35,0.5,97.788,M,-17.408,M,,*78
$GPGGA,013903.98,3215.99707253,N,11357.98197705,E,1,35,0.5,97.789,M,-17.408,M,,*75
$GPGGA,013904.00,3215.99707758,N,11357.98197944,E,1,35,0.5,97.791,M,-17.408,M,,*7F
$GPGGA,013904.02,3215.99708243,N,11357.98198163,E,1,35,0.5,97.789,M,-17.408,M,,*76
$GPGGA,013904.04,3215.99708737,N,11357.98198346,E,1,35,0.5,97.788,M,-17.408,M,,*72
$GPGGA,013904.06,3215.99709232,N,11357.98198579,E,1,35,0.5,97.787,M,-17.408,M,,*74
$GPGGA,013904.08,3215.99709745,N,11357.98198839,E,1,35,0.5,97.787,M,-17.408,M,,*76
$GPGGA,013904.10,3215.99710265,N,11357.98199151,E,1,35,0.5,97.786,M,-17.408,M,,*77
$GPGGA,013904.12,3215.99710773,N,11357.98199423,E,1,35,0.5,97.786,M,-17.408,M,,*77
$GPGGA,013904.14,3215.99711280,N,11357.98199707,E,1,35,0.5,97.788,M,-17.408,M,,*72
$GPGGA,013904.16,3215.99711781,N,11357.98199955,E,1,35,0.5,97.789,M,-17.408,M,,*7C
$GPGGA,013904.18,3215.99712320,N,11357.98200218,E,1,35,0.5,97.788,M,-17.408,M,,*7E
$GPGGA,013904.20,3215.99712921,N,11357.98200470,E,1,35,0.5,97.789,M,-17.408,M,,*77
$GPGGA,013904.22,3215.99713440,N,11357.98200625,E,1,35,0.5,97.788,M,-17.408,M,,*7D
$GPGGA,013904.24,3215.99713925,N,11357.98200712,E,1,35,0.5,97.789,M,-17.408,M,,*71
$GPGGA,013904.26,3215.99714335,N,11357.98200817,E,1,35,0.5,97.789,M,-17.408,M,,*75
